src_ip,dst_ip,protocol,packet_size,timestamp
142.251.221.174,192.168.137.114,17.0,68.0,1762231062.173871
192.168.137.1,192.168.137.114,17.0,312.0,1762231062.202582
192.168.137.114,142.250.70.74,6.0,66.0,1762231062.2094
142.250.70.74,192.168.137.114,6.0,66.0,1762231062.256021
192.168.137.114,142.250.70.74,6.0,54.0,1762231062.256176
192.168.137.114,142.250.70.74,6.0,1466.0,1762231062.257561
192.168.137.114,142.250.70.74,6.0,474.0,1762231062.257561
142.250.70.74,192.168.137.114,6.0,54.0,1762231062.271015
142.250.70.74,192.168.137.114,6.0,2878.0,1762231062.364739
192.168.137.114,142.250.70.74,6.0,54.0,1762231062.364903
142.250.70.74,192.168.137.114,6.0,1466.0,1762231062.365267
142.250.70.74,192.168.137.114,6.0,1466.0,1762231062.365267
142.250.70.74,192.168.137.114,6.0,1466.0,1762231062.365267
142.250.70.74,192.168.137.114,6.0,1466.0,1762231062.365267
192.168.137.114,142.250.70.74,6.0,54.0,1762231062.365328
142.250.70.74,192.168.137.114,6.0,1466.0,1762231062.367011
142.250.70.74,192.168.137.114,6.0,1140.0,1762231062.367011
192.168.137.114,142.250.70.74,6.0,54.0,1762231062.367066
192.168.137.114,142.250.70.74,6.0,144.0,1762231062.37025
192.168.137.114,142.250.70.74,6.0,146.0,1762231062.370737
192.168.137.114,142.250.70.74,6.0,604.0,1762231062.37101
142.251.221.174,192.168.137.114,17.0,1292.0,1762231062.395531
142.251.221.174,192.168.137.114,17.0,189.0,1762231062.395531
192.168.137.114,142.251.221.174,17.0,81.0,1762231062.398619
142.250.70.74,192.168.137.114,6.0,1132.0,1762231062.407567
142.250.70.74,192.168.137.114,6.0,54.0,1762231062.407567
142.250.70.74,192.168.137.114,6.0,85.0,1762231062.407567
192.168.137.114,142.250.70.74,6.0,54.0,1762231062.407646
192.168.137.114,142.250.70.74,6.0,85.0,1762231062.408105
142.251.221.174,192.168.137.114,17.0,68.0,1762231062.431773
142.250.70.74,192.168.137.114,6.0,54.0,1762231062.4644
192.168.137.114,192.168.29.146,17.0,87.0,1762231062.561316
142.250.70.74,192.168.137.114,6.0,85.0,1762231062.636035
142.250.70.74,192.168.137.114,6.0,93.0,1762231062.636035
192.168.137.114,142.250.70.74,6.0,66.0,1762231062.636117
192.168.137.114,142.250.70.74,6.0,66.0,1762231062.636162
142.250.70.74,192.168.137.114,6.0,385.0,1762231062.67618
192.168.137.114,142.250.70.74,6.0,54.0,1762231062.676292
192.168.137.114,142.250.70.74,6.0,93.0,1762231062.680996
192.168.137.114,142.250.70.74,17.0,1292.0,1762231062.684663
192.168.137.114,142.250.70.74,17.0,1292.0,1762231062.684998
142.250.70.74,192.168.137.114,6.0,54.0,1762231062.713196
142.250.70.74,192.168.137.114,17.0,82.0,1762231062.721492
142.250.70.74,192.168.137.114,17.0,1292.0,1762231062.741132
142.250.70.74,192.168.137.114,17.0,1292.0,1762231062.741132
142.250.70.74,192.168.137.114,17.0,1292.0,1762231062.741132
142.250.70.74,192.168.137.114,17.0,1292.0,1762231062.741132
192.168.137.114,142.250.70.74,17.0,1292.0,1762231062.742735
192.168.137.114,142.250.70.74,17.0,82.0,1762231062.74965
142.250.70.74,192.168.137.114,17.0,1292.0,1762231062.753601
142.250.70.74,192.168.137.114,17.0,1292.0,1762231062.753601
192.168.137.114,142.250.70.74,17.0,81.0,1762231062.753847
192.168.137.114,142.250.70.74,17.0,79.0,1762231062.765396
142.250.70.74,192.168.137.114,17.0,717.0,1762231062.775378
192.168.137.114,142.250.70.74,17.0,208.0,1762231062.777152
192.168.137.114,142.250.70.74,17.0,1288.0,1762231062.777812
192.168.137.114,142.250.70.74,17.0,1292.0,1762231062.777895
192.168.137.114,142.250.70.74,17.0,384.0,1762231062.777985
192.168.137.114,142.250.70.74,17.0,439.0,1762231062.778032
142.250.70.74,192.168.137.114,17.0,724.0,1762231062.797378
192.168.137.114,142.250.70.74,17.0,210.0,1762231062.798918
142.250.70.74,192.168.137.114,17.0,1075.0,1762231062.805288
142.250.70.74,192.168.137.114,17.0,163.0,1762231062.805288
142.250.70.74,192.168.137.114,17.0,65.0,1762231062.805288
142.250.70.74,192.168.137.114,17.0,65.0,1762231062.805288
192.168.137.114,142.250.70.74,17.0,75.0,1762231062.805756
192.168.137.114,142.250.70.74,17.0,75.0,1762231062.806123
142.250.70.74,192.168.137.114,17.0,71.0,1762231062.841499
192.168.137.114,142.251.221.174,17.0,474.0,1762231062.865161
192.168.137.114,142.250.70.74,17.0,74.0,1762231062.875116
142.251.221.174,192.168.137.114,17.0,74.0,1762231062.886197
192.168.137.114,142.251.221.174,17.0,75.0,1762231062.890051
142.250.70.74,192.168.137.114,17.0,317.0,1762231063.045793
142.250.70.74,192.168.137.114,17.0,64.0,1762231063.045793
192.168.137.114,142.250.70.74,17.0,77.0,1762231063.051628
192.168.137.114,142.250.70.74,17.0,1292.0,1762231063.062141
192.168.137.114,142.250.70.74,17.0,1292.0,1762231063.062498
192.168.137.114,142.250.70.74,17.0,1292.0,1762231063.062554
192.168.137.114,142.250.70.74,17.0,124.0,1762231063.062813
192.168.137.114,142.250.70.74,17.0,588.0,1762231063.069387
142.250.70.74,192.168.137.114,17.0,82.0,1762231063.101285
142.250.70.74,192.168.137.114,17.0,82.0,1762231063.101285
142.250.70.74,192.168.137.114,17.0,1292.0,1762231063.101285
142.250.70.74,192.168.137.114,17.0,1292.0,1762231063.101285
142.250.70.74,192.168.137.114,17.0,1292.0,1762231063.101285
142.250.70.74,192.168.137.114,17.0,336.0,1762231063.101725
142.250.70.74,192.168.137.114,17.0,998.0,1762231063.101725
142.250.70.74,192.168.137.114,17.0,142.0,1762231063.101725
